"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","Categorical Value Concept Code","Categorical Value Concept Name","Categorical Value OMOP ID","Variable Concept Code","Variable Concept Name","Variable OMOP ID","Additional Context Concept Name","Additional Context Concept Code","Additional Context OMOP ID","Unit Concept Name","Unit Concept Code","Unit OMOP ID","Domain","Visits","Visit OMOP ID","Visit Concept Name","Visit Concept Code"
"BASISPATIID","patient identification number","STR",,,,,,,,,,,,"snomed:184107009","Patient hospital number",4086934,,,,,,,"Person","visit date",46235916,"Visit date","loinc:76427-4"
"BASISDATUM","data of baseline visit","DATETIME","YYYY/MM/DD",,,,,,,,,,,"Loinc:76423-3","Date of first visit",46235913,,,,,,,"Observation","Baseline",40766819,"Baseline time","loinc:64103-5"
"GEBURTSDATUM","date of birth","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:184099003","Date of birth",4083587,,,,,,,"Person","visit date",46235916,"Visit date","loinc:76427-4"
"PATIENTENALTER","age at baseline","INT","years",,,,,,,,,,,"loinc:30525-0","Age",3022304,,,,,,,"Person","Baseline",40766819,"Baseline time","loinc:64103-5"
"GESCHLECHT","gender","INT",,"1=male|0=female",,,,,,,"loinc:LA2-8| loinc:LA3-6","Male|Female","45880669|45878463","loinc:76689-9","Sex assigned at birth",46235213,,,,,,,"Person","visit date",46235916,"Visit date","loinc:76427-4"
"Herzinsuffizienz","presence of heart failure","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:84114007","Heart failure",316139,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumHerzinsuffizienz","date of diagnosis of heart failure","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:84114007","Heart failure",316139,"Date of diagnosis","loinc: 63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"LVEFArtHerzinsuffizienz","type of heart failure","STR",,"HFrEF=heart failure with reduced ejection fraction|HFmrEF=heart failure with mildly reduced ejection fraction|HFpEF=heart failure with preserved ejection fraction",,,,,,,"snomed:703272007|snomed:446221000|snomed:788950000","Heart failure with reduced ejection fraction|Heart failure with normal ejection fraction|Heart failure with mid range ejection fraction","45766164|40486933|37311948","snomed:84114007","heart failure",316139,"Type","snomed:410656007",4259643,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"KoronareHerzkrankheit","presence of coronary arterial disease","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:53741008","Coronary arteriosclerosis",317576,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumKoronareHerzkrankheit","date of coronary arterial disease","DATETIME",,,,,,,,,,,,"snomed:53741008","Coronary arteriosclerosis",317576,"Date of diagnosis","loinc: 63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Myokardinfarkt","presence of past myocardial infarction","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","Snomed:399211009","History of myocardial infarction",4163874,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumMyokardinfarkt","date of past myocardial infarction","DATETIME",,,,,,,,,,,,"snomed:22298006","Myocardial infarction",4329847,"Date of diagnosis","loinc: 63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"ElektiveKoronarstents","presence of elective coronary stents","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:429381005","Endovascular insertion of stent",4181955,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumGeplanteKoronarstents","date of the implantation of electivecoronary stents","DATETIME",,,,,,,,,,,,"snomed:429381005","Endovascular insertion of stent",4181955,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"StenosenundWUs","presence of coronary arterial disease without significant stenosis","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:719678003","Non-obstructive atherosclerosis of coronary artery",36714444,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumStenosenundWUs","date of the diagnosis of coronary arterial disease without significant stenosis","DATETIME",,,,,,,,,,,,"snomed:719678003","Non-obstructive atherosclerosis of coronary artery",36714444,"Date of diagnosis","loinc: 63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"ACBP","CABG - coronary artery bypass graft","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:232717009","Coronary Artery Bypass Graft",4336464,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumACBP","date of CABG","DATETIME",,,,,,,,,,,,"snomed:232717009","Coronary Artery Bypass Graft",4336464,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumLetzterHerzkatheter","date of last coronary angiography","DATETIME",,,,,,,,,,,,"snomed:41976001","Cardiac catheterization",4223020,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Klappenvitien","presence of significant valvular disease","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:368009","Heart valve disorder",4281749,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"ArtAortenklappe","dropdown: Aortic valve regurgitation / stenosis / bicuspid / combined / prothesis degeneration","FLOAT",,,,,,,,,,,,"snomed:8722008","Aortic valve disorder",314054,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"ArtMitralklappe","dropdown: Mitral valve regurgitation / stenosis / primary vs secondary / combined / prothesis degeneration","FLOAT",,,,,,,,,,,,"snomed:11851006","Mitral valve disorder",319843,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"ArtTrikuspidalklappe","dropdown: tricuspid valve regurgitation / stenosis / primary vs secondary / combined / prothesis degeneration","FLOAT",,,,,,,,,,,,"snomed:20721001","Tricuspid valve disorder",316993,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"ArtPulmonalklappe","dropdown: pulmonary valve regurgitation / stenosis / prothesis degeneration","FLOAT",,,,,,,,,,,,"snomed:76267008","Pulmonary valve disorder",319845,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Arhythmien","Arrhythmia present yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:301112006","Finding of heart rhythm",4114162,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumArhythmien","first date of diagosis of arrhythmia","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:301112006","Finding of heart rhythm",4114162,"Date of diagnosis","loinc: 63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"VHF","atrial fibrillation yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:49436004","Atrial fibrillation",313217,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumVHF","date of first presentation with atrial fibrillation","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:49436004","Atrial fibrillation",313217,"Date of diagnosis","loinc: 63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"VHFspezifiziert","Atrial fibrillation (paroxysmal| persistend| permanent)","STR",,"paroxysmal=paroxysmal|persistend=persistent|permanent=permanent",,,,,,,"snomed:282825002|snomed:440059007|snomed:440028005","Paroxysmal atrial fibrillation|Persistent atrial fibrillation|Permanent atrial fibrillation","4154290|4232697|4232691","snomed:49436004","Atrial fibrillation",313217,"Type","snomed:410656007",4259643,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Arhythmienandere","other not specifid arrhythmia. Yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:301112006","Finding of heart rhythm",4114162,"Other","snomed:74964007",9177,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumArhythmienandere","date of not specifid arrhythmia","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:301112006","Finding of heart rhythm",4114162,"Other|Date of diagnosis","snomed:74964007|loinc: 63931-0","9177|40766651",,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Diabetesmellitus","Diabetes yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:73211009","Diabetes mellitus",201820,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumDiabetesmellitus","first presentation of diabetes","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:73211009","Diabetes mellitus",201820,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"TypDiabetesmellitus","type of diabetes","FLOAT",,"Type I =type 1 diabetes|Type II=type 2 diabetes|gestational diabetes=gestational diabetes|MODY=mody diabetes|LADA=latent",,,,,,,"loinc:LA10551-2|loinc:LA10552-0|snomed:11687002|snomed:609561005|snomed:426875007","Diabetes Type 1| Diabetes Type 2|Gestational diabetes mellitus|Maturity-onset diabetes of the young|Latent autoimmune diabetes mellitus in adult","45883360|45877606|4024659|43531640|4145827","snomed:73211009","Diabetes mellitus",201820,"Type","snomed:410656007",4259643,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Hypertonie","Hypertension Yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:38341003","Hypertensive disorder",316866,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumHypertonie","first presentation of hypertension","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:38341003","Hypertensive disorder",316866,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Dyslipidämie","Dyslipidemia yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:370992007","Dyslipidemia",4159131,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumDyslipidämie","first presentation of Dyslipidemia","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:370992007","Dyslipidemia",4159131,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Niereninsuffizienz","chronic kidney disease (yes/no)","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:709044004","Chronic kidney disease",46271022,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumNiereninsuffizienz","first diagnosis of chronic kideny dfisease","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:709044004","Chronic kidney disease",46271022,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"CKDStadium","CKD stage I-V","INT",,"CKD stage I",,,,,,,,,,"snomed:709044004","Chronic kidney disease",46271022,"Disease stage","loinc:67213-9",40769844,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Dialyse","Dialysis yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:265764009","Renal dialysis",4146536,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"COPD","COPD ( chronic obstructive pulmonary disease)","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:13645005","Chronic obstructive lung disease",255573,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumCOPD","first presentation of COPD","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:13645005","Chronic obstructive lung disease",255573,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"GoldStadium","COPD GOLD Stage I-IV","INT",,"II=moderate|III=severe",,,,,,,"snomed:313297008|snomed:313299006","Moderate chronic obstructive pulmonary disease|Severe chronic obstructive pulmonary disease","4193588|4209097","snomed:13645005","Chronic obstructive lung disease",255573,"GOLD (Global Initiative for Chronic Obstructive Lung Disease) 2017 group","snomed:1097861000000108",36685450,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"LTOT","LTOT (long term oxygen therapy) (yes/no)","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:243137006","Long-term oxygen therapy",4072513,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumLTOT","initiation of LTOT","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:243137006","Long-term oxygen therapy",4072513,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"pAVK","peripheral artery occlusive disease ( PAOD)","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:840580004","Peripheral arterial disease",3654996,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumpAVK","fisrt presentation with PAOD","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:840580004","Peripheral arterial disease",3654996,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"StadiumpAVK","Staging of PAOD  I-IV","INT",,,,,,,,,,,,"snomed:840580004","Peripheral arterial disease",3654996,"Disease stage","loinc:67213-9",40769844,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"InterventionpAVK","internvention of PAOD performed (yes/no)","FLOAT",,,,,,,,,,,,"snomed:840580004","Peripheral arterial disease",3654996,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumInterventionpAVK","date of intervention","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:840580004","Peripheral arterial disease",3654996,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"cAVK","cerebral artery occlusive disease (CAOD)","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:20059004","Cerebral artery occlusion",372924,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumcAVK","first presentation of  CAOD","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:20059004","Cerebral artery occlusion",372924,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"StadiumcAVK","CAOD stage","INT",,,,,,,,,,,,"snomed:20059004","Cerebral artery occlusion",372924,"Disease stage","loinc:67213-9",40769844,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"InterventioncAVK","intervention for CAOD","FLOAT",,,,,,,,,,,,"snomed:20059004","Cerebral artery occlusion",372924,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumInterventioncAVK","date of intervention of CAOD","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:20059004","Cerebral artery occlusion",372924,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"CerebralerInsult","stroke yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:230690007","Cerebrovascular accident",381316,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumCerebralerInsult","date of stroke","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:230690007","Cerebrovascular accident",381316,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"ArtCerebralerInsult","type of stroke Ischemic /hemorrhagic","STR",,"Ischemic=Ischemic|hemorrhagic=hemorrhagic",,,,,,,"snomed:422504002|snomed:5571000124103","Ischemic stroke|Cerebrovascular accident with intracranial hemorrhage","4310996|764721","snomed:230690007","Cerebrovascular accident",381316,"Type","snomed:410656007",4259643,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"MaligneErkrankung","malignant disease (yes/no)","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:275904003","History of neoplasm",4078300,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumMaligneErkrankung","first diagnosis of cancer","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:275904003","History of neoplasm",4078300,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Nikotin","Smoking status (active/former/never)","STR",,"Akitv=current smoker|früher=ex-smoker|Nie=never",,,,,,,"loinc:LA20356-4|loinc:LA15920-4|loinc:LA18978-9","Current smoker|Former smoker|Never smoker","36309332|45883458|45879404","Loinc:72166-2","Tobacco smoking status",43054909,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Packyears","number of pack years","FLOAT","year",,,,,,,,,,,"snomed:315609007","Pack years",4151768,,,,"year","ucum:a",9448,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Familienanamnese","family history with risk (no/yes)","FLOAT",,"1=conspicuous|0=inconspicuous",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:266894000","FH: Cardiovascular disease",4148407,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DevicesPM","Pacemaker  (PM)  Yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:14106009","Cardiac pacemaker",4030875,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumDevicesPM","implantation date of PM","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:14106009","Cardiac pacemaker",4030875,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DevicesICD","Implanted cardiac defibrillator (ICD) yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:72506001","Implantable defibrillator",4217646,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumDevicesICD","implantation date of ICD","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:72506001","Implantable defibrillator",4217646,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DevicesCRT","cardiac resynchronization therapy (CRT). Yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:870255009","Cardiac resynchronization therapy",3655806,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumDevicesCRT","implantation date of ICD","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:870255009","Cardiac resynchronization therapy",3655806,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DevicesBemerkungen","comment on cardiac devices","STR",,,,,,,,,,,,"icare:icv2000000045","implantable cardiac devices",2000000045,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"LifeVest","Life Vest","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:467017000","Wearable defibrillation system defibrillator",45761059,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumLifeVest","Date of Life Vest","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:467017000","Wearable defibrillation system defibrillator",45761059,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"dilatativeCMP","phenotype of CMP (DCM / HCM / other)","STR",,"DCM=dilated cardiomyopathy|HCM=hypertrophic cardiomyopathy|other=other",,,,,,,"snomed:399020009|snomed:233873004|snomed:74964007","Dilated cardiomyopathy|Hypertrophic cardiomyopathy|Other","4163710|4124693|9177","snomed:85898001","Cardiomyopathy",321319,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"hypertropheCMP","Dilated cardiomyopathy differential / possible causes (genetic=genetics|infktös=Infectious|Immunologisch=Immunologic / autoimmune|toxisch=toxic|drugs=Drug-induced| endokrinologisch=Endocrinologic/metabolic|peripartum=pregnancy/postpartum-related","FLOAT",,,,,,,,,,,,"snomed:399020009","Dilated cardiomyopathy",4163710,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumderErstdiagnoseCMPPhänotyp","hypertrophic CMP (yes/no)","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:233873004","Hypertrophic cardiomyopathy",4124693,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"FamilienanamneseCMP","first diagnosis of Heart failure","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:85898001","Cardiomyopathy",321319,"date of diagnosis","Loinc:63931-0",40766651,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"StammbaumCMP","family history  unauffällig=no.  Auffällig=yes","STR",,"Auffällig=yes|unauffällig=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:390915000","FH: Cardiomyopathy",4307028,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"GenetischeAnalysederCMPdurchgeführt","Genetic testing performed yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","loinc:LP248469-1","Whole exome sequence analysis",37037231,"Cardiomyopathy","snomed:85898001",321319,,,,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"DatumSequencing","date of sequencing","DATETIME","YYYY/MM/DD",,,,,,,,,,,"loinc:LP248469-1","Whole exome sequence analysis",37037231,"date","Snomed:410672004",4260905,,,,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"IdentifizierteMutation","identified mutation","STR",,"Auffällig=yes|unauffällig=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","loinc:69548-6","Genetic variant assessment",40772043,,,,,,,"Measurement","visit date",46235916,"Visit date","loinc:76427-4"
"PGE1","therapy with alprostadil (peripheral vasodilation) yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","rxnorm:598","alprostadil",1381504,,,,,,,"Drug_Exposure","visit date",46235916,"Visit date","loinc:76427-4"
"DatumPGE1","therapy initiation with PGE1","DATETIME","YYYY/MM/DD",,,,,,,,,,,"rxnorm:598","alprostadil",1381504,"date","Snomed:410672004",4260905,,,,"Drug_Exposure","visit date",46235916,"Visit date","loinc:76427-4"
"CCM","Cardiac Contractility Modulation (CCM) yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:467207002","Cardiac contractility modulation system",45761191,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumCCM","implantation of CCM","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:467207002","Cardiac contractility modulation system",45761191,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Barostim","Barostim yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","icare:icv2000000041","baroreflex activation device",2000000041,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumBarostim","implantation of Barostim","DATETIME","YYYY/MM/DD",,,,,,,,,,,"icare:icv2000000041","baroreflex activation device",2000000041,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"CardioMems","CardioMEms yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","icare:icv2000000040","CardioMEMs heart failure system",2000000040,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumCardioMems","implantation of CardioMems","DATETIME","YYYY/MM/DD",,,,,,,,,,,"icare:icv2000000040","CardioMEMs heart failure system",2000000040,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"PerkutaneAV-KlappenIntervention","percutaneous valve intervention. Yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:773996000","Transcatheter aortic valve implantation",36676805,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Mitralklappe","Mitral valve intervention Yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:53059001","Replacement of mitral valve",4203153,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DeviceMitralklappe","drop down type of devices","STR",,,,,,,,,,,,"snomed:53059001","Replacement of mitral valve",4203153,"Device descriptor","snomed:420336001",4223926,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"AnzahlMitralklappenclips","number of Clips","FLOAT",,,,,,,,,,,,"snomed:464887003","Mitral valve clip",45759568,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumMitralklappeIntervention","date of intervention","DATETIME","YYYY/MM/DD",,,,,,,,,,,"snomed:53059001","Replacement of mitral valve",4203153,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"Trikuspidalklappe","tricuspid valve intervention yes/no","INT",,"1=yes|0=no",,,,,,,"loinc:LA33-6|loinc:LA32-8","Yes|No","45877994|45878245","snomed:232778005","Tricuspid valve operation",4338315,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DeviceTrikuspidalklappe","type of device drop down","STR",,,,,,,,,,,,"snomed:232778005","Tricuspid valve operation",4338315,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"AnzahlTrikuspidalclips","number of clips preformed","FLOAT",,,,,,,,,,,,"snomed:232778005","Tricuspid valve operation",4338315,,,,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
"DatumTrikuspidalklappeIntervention","Date of tricuspid inervention","DATETIME","YYYY/MM/DD",,,,,,,,,,,"icare:icv2000000046","Tricuspid clips",2000000046,"date of procedure","Snomed:439272007",4232096,,,,"condition_occurrence","visit date",46235916,"Visit date","loinc:76427-4"
