"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","categorical value concept code","categorical value concept name","categorical value omop id","variable concept code","variable concept name","variable omop id","additional context concept name","additional context concept code","additional context omop id","unit concept name","unit concept code","unit omop id","domain","visits","visit omop id","visit concept name","visit concept code"
"RAlängs","Right atrium long axis at baseline","INT","mm",,,462,160,28,83,,,,,"omop:OMOP5117503","Right atrium cavity size",738849,"Long axis|Echocardiography","snomed:103339001|snomed:40701008","4011459|4230911","millimeter","ucum:mm",8588,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"RAlängs_12","Right atrium long axis at visit12","INT","mm",,,,,,,,,,,"omop:OMOP5117503","Right atrium cavity size",738849,"Long axis|Echocardiography","snomed:103339001|snomed:40701008","4011459|4230911","millimeter","ucum:mm",8588,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"RAlängs_18","Right atrium long axis at visit18","INT","mm",,,,,,,,,,,"omop:OMOP5117503","Right atrium cavity size",738849,"Long axis|Echocardiography","snomed:103339001|snomed:40701008","4011459|4230911","millimeter","ucum:mm",8588,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"RAquer","right atrium short axis at baseline","INT","mm",,,462,160,18,75,,,,,"omop:OMOP5117503","Right atrium cavity size",738849,"Short axis|Echocardiography","snomed:103340004|snomed:40701008","4013719|4230911","millimeter","ucum:mm",8588,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"RAquer_12","right atrium short axis at visit12","INT","mm",,,,,,,,,,,"omop:OMOP5117503","Right atrium cavity size",738849,"Short axis|Echocardiography","snomed:103340004|snomed:40701008","4013719|4230911","millimeter","ucum:mm",8588,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"RAquer_18","right atrium short axis at visit18","INT","mm",,,,,,,,,,,"omop:OMOP5117503","Right atrium cavity size",738849,"Short axis|Echocardiography","snomed:103340004|snomed:40701008","4013719|4230911","millimeter","ucum:mm",8588,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Septumdiast","Septum width during diastole at baseline","INT","mm",,,456,166,5,26,,,,,"loinc:18154-5","Interventricular septum Thickness during diastole by US",3021917,"Echocardiography","snomed:40701008",4230911,"millimeter","ucum:mm",8588,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Septumdiast_12","Septum width during diastole at visit12","INT","mm",,,,,,,,,,,"loinc:18154-5","Interventricular septum Thickness during diastole by US",3021917,"Echocardiography","snomed:40701008",4230911,"millimeter","ucum:mm",8588,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Septumdiast_18","Septum width during diastole at visit18","INT","mm",,,,,,,,,,,"loinc:18154-5","Interventricular septum Thickness during diastole by US",3021917,"Echocardiography","snomed:40701008",4230911,"millimeter","ucum:mm",8588,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Septumsyst","Septum thickness in systole at baseline","INT","mm",,,454,168,6,27,,,,,"loinc:18158-6","Interventricular septum Thickness during systole by US",3003846,"Echocardiography","snomed:40701008",4230911,"millimeter","ucum:mm",8588,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Septumsyst_12","Septum thickness in systole at visit12","INT","mm",,,,,,,,,,,"loinc:18158-6","Interventricular septum Thickness during systole by US",3003846,"Echocardiography","snomed:40701008",4230911,"millimeter","ucum:mm",8588,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Septumsyst_18","Septum thickness in systole at visit18","INT","mm",,,,,,,,,,,"loinc:18158-6","Interventricular septum Thickness during systole by US",3003846,"Echocardiography","snomed:40701008",4230911,"millimeter","ucum:mm",8588,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"TAM","tricuspid annulus movement at baseline","INT","mm",,0,466,156,3,34,,,,,"loinc:77903-3","Tricuspid valve annulus Excursion distance during systole by US.M-mode",46236797,"Echocardiography","snomed:40701008",4230911,"millimeter","ucum:mm",8588,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"TAM_12","tricuspid annulus movement at visit12","INT","mm",,0,,,,,,,,,"loinc:77903-3","Tricuspid valve annulus Excursion distance during systole by US.M-mode",46236797,"Echocardiography","snomed:40701008",4230911,"millimeter","ucum:mm",8588,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"TAM_18","tricuspid annulus movement at visit18","INT","mm",,0,,,,,,,,,"loinc:77903-3","Tricuspid valve annulus Excursion distance during systole by US.M-mode",46236797,"Echocardiography","snomed:40701008",4230911,"millimeter","ucum:mm",8588,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"VCImax","Vena cava inferior max diameter at baseline","INT","mm",,,137,485,5,36,,,,,"loinc:18006-7","Inferior vena cava Diameter by US",3005557,"Maximal|Echocardiography","snomed:56851009|snomed:40701008","4210743|4230911","millimeter","ucum:mm",8588,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"VCImax_12","Vena cava inferior max diameter at visit12","INT","mm",,,,,,,,,,,"loinc:18006-7","Inferior vena cava Diameter by US",3005557,"Maximal|Echocardiography","snomed:56851009|snomed:40701008","4210743|4230911","millimeter","ucum:mm",8588,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"VCImax_18","Vena cava inferior max diameter at visit18","INT","mm",,,,,,,,,,,"loinc:18006-7","Inferior vena cava Diameter by US",3005557,"Maximal|Echocardiography","snomed:56851009|snomed:40701008","4210743|4230911","millimeter","ucum:mm",8588,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"VCImin","Vena cava inferior min diameter at baseline","INT","mm",,,128,494,0,29,,,,,"loinc:18006-7","Inferior vena cava Diameter by US",3005557,"Minimal|Echocardiography","snomed:255605001|snomed:40701008","4114688|4230911","millimeter","ucum:mm",8588,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"VCImin_12","Vena cava inferior min diameter at visit12","INT","mm",,,,,,,,,,,"loinc:18006-7","Inferior vena cava Diameter by US",3005557,"Minimal|Echocardiography","snomed:255605001|snomed:40701008","4114688|4230911","millimeter","ucum:mm",8588,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"VCImin_18","Vena cava inferior min diameter at visit18","INT","mm",,,,,,,,,,,"loinc:18006-7","Inferior vena cava Diameter by US",3005557,"Minimal|Echocardiography","snomed:255605001|snomed:40701008","4114688|4230911","millimeter","ucum:mm",8588,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"BPdiast","Blood pressure diastolic at baseline in recumbent position","INT","mmHg",,"999 | 9999 ",621,1,38,118,,,,,"snomed:407557002","Lying diastolic blood pressure",4236281,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"BPdiast1","Blood pressure diastolic in recumbent position at Visit1","INT","mmHg",,999,559,63,40,110,,,,,"snomed:407557002","Lying diastolic blood pressure",4236281,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"BPdiast12","Blood pressure diastolic in recumbent position at Visit12","INT","mmHg",,999,442,180,41,120,,,,,"snomed:407557002","Lying diastolic blood pressure",4236281,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"BPdiast18","BP diastolic in recumbent position at Visit18","INT","mmHg",,999,404,218,40,109,,,,,"snomed:407557002","Lying diastolic blood pressure",4236281,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"BPdiast3","BP blood pressure diastolic in recumbent position at Visit3","INT","mmHg",,999,520,102,42,114,,,,,"snomed:407557002","Lying diastolic blood pressure",4236281,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"BPdiast6","BP blood pressure diastolic in recumbent position at Visit6","INT","mmHg",,999,485,137,41,108,,,,,"snomed:407557002","Lying diastolic blood pressure",4236281,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"BPdiaststand1","blood pressure diastolic standing at Visit1","INT","mmHg",,999,546,76,40,106,,,,,"Snomed:400975005","Standing diastolic blood pressure",4268883,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"BPdiaststand12","BP Blood pressure diastolic standing at Visit12","INT","mmHg",,999,430,192,42,106,,,,,"Snomed:400975005","Standing diastolic blood pressure",4268883,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"BPdiaststand18","BP diastolic standing at Visit18","INT","mmHg",,999,396,226,40,116,,,,,"Snomed:400975005","Standing diastolic blood pressure",4268883,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"BPdiaststand3","BP blood pressure diastolic standing at Visit3","INT","mmHg",,999,505,117,40,110,,,,,"Snomed:400975005","Standing diastolic blood pressure",4268883,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"BPdiaststand6","BP blood pressure diastolic standing at Visit6","INT","mmHg",,999,468,154,40,104,,,,,"Snomed:400975005","Standing diastolic blood pressure",4268883,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"BPdiaststanding","Blood pressure diastolic standing at basline","INT","mmHg",,"999 | 9999 ",603,19,35,119,,,,,"Snomed:400975005","Standing diastolic blood pressure",4268883,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"BPsyst","Blood pressure systolic at baseline recumbent position","INT","mmHg",,"999 | 9999 ",621,1,78,190,,,,,"snomed:407556006","Lying systolic blood pressure",4248525,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"BPsyst1","Blood pressure systolic in recumbent position at Visit1","INT","mmHg",,999,559,63,70,186,,,,,"snomed:407556006","Lying systolic blood pressure",4248525,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"BPsyst12","BP blood pressure systolic in recumbent position at Visit12","INT","mmHg",,999,442,180,81,200,,,,,"snomed:407556006","Lying systolic blood pressure",4248525,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"BPsyst18","BP systolic in recumbent position at Visit18","INT","mmHg",,999,405,217,80,192,,,,,"snomed:407556006","Lying systolic blood pressure",4248525,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"BPsyst3","BP blood pressure systolic in recumbent position at Visit3","INT","mmHg",,999,520,102,78,220,,,,,"snomed:407556006","Lying systolic blood pressure",4248525,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"BPsyst6","BP blood pressure systolic in recumbent position at Visit6","INT","mmHg",,999,486,136,70,221,,,,,"snomed:407556006","Lying systolic blood pressure",4248525,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"BPsyststand1","Blood pressure systolic standing at Visit1","INT","mmHg",,999,546,76,65,186,,,,,"snomed:400974009","Standing systolic blood pressure",4292062,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"BPsyststand12","BP Blood pressure systolic standing at Visit12","INT","mmHg",,999,429,193,70,210,,,,,"snomed:400974009","Standing systolic blood pressure",4292062,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"BPsyststand18","BP systolic standing at Visit18","INT","mmHg",,999,396,226,73,206,,,,,"snomed:400974009","Standing systolic blood pressure",4292062,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"BPsyststand3","BP blood pressure systolic standing at Visit3","INT","mmHg",,999,505,117,70,202,,,,,"snomed:400974009","Standing systolic blood pressure",4292062,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"BPsyststand6","BP blood pressure systolic standing at Visit6","INT","mmHg",,999,470,152,60,214,,,,,"snomed:400974009","Standing systolic blood pressure",4292062,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"BPsyststanding","Blood pressure systolic standing at baseline","INT","mmHg",,"999 | 9999 ",603,19,69,190,,,,,"snomed:400974009","Standing systolic blood pressure",4292062,,,,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"GradientmaxAortenklappe","max Gradient aortic valve at baseline","INT","mmHg",,,414,208,1,72,,,,,"snomed:45321000087109","Aortic valve ventriculoarterial peak gradient",37172182,"Echocardiography","snomed:40701008",4230911,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"GradientmaxAortenklappe_12","max Gradient aortic valve at visit12","INT","mmHg",,,,,,,,,,,"snomed:45321000087109","Aortic valve ventriculoarterial peak gradient",37172182,"Echocardiography","snomed:40701008",4230911,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"GradientmaxAortenklappe_18","max Gradient aortic valve at visit18","INT","mmHg",,,,,,,,,,,"snomed:45321000087109","Aortic valve ventriculoarterial peak gradient",37172182,"Echocardiography","snomed:40701008",4230911,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"GradientmeanAortenklappe","Mean Gradient aortic valve at baseline","INT","mmHg",,,409,213,0,39,,,,,"snomed:45311000087101","Aortic valve ventriculoarterial mean gradient",37172181,"Echocardiography","snomed:40701008",4230911,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"GradientmeanAortenklappe_12","Mean Gradient aortic valve at visit12","INT","mmHg",,,,,,,,,,,"snomed:45311000087101","Aortic valve ventriculoarterial mean gradient",37172181,"Echocardiography","snomed:40701008",4230911,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"GradientmeanAortenklappe_18","Mean Gradient aortic valve at visit18","INT","mmHg",,,,,,,,,,,"snomed:45311000087101","Aortic valve ventriculoarterial mean gradient",37172181,"Echocardiography","snomed:40701008",4230911,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"RVRA","RV/RA max (Gradient tricuspidalis valve at systole) at baseline","INT","mmHg",,"999 | 9999 ",603,19,69,190,,,,,"loinc:18065-3","Tricuspid valve Maximum regurgitant pressure gradient dur systole by US.doppler",3013108,"Echocardiography","snomed:40701008",4230911,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"RVRAmean","RV/RA mean at baseline","INT","mmHg",,"999 | 9999 ",603,19,69,190,,,,,"Loinc:18056-2","Tricuspid valve Mean pressure gradient dur diastole by US.doppler",3024549,"Echocardiography","snomed:40701008",4230911,"millimeter mercury column","ucum:mm[Hg]",8876,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Chol","cholesterol at baseline","FLOAT","mmol/l",,"999.00| 9999.00 ",559,63,1.53,7.86,,,,,"loinc:14647-2","Cholesterol [Moles/volume] in Serum or Plasma",3019900,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Glucose","glucose at baseline","FLOAT","mmol/l",,"999.0|9999.0",502,120,2.5,18.2,,,,,"loinc:15074-8","Glucose [Moles/volume] in Blood",3020491,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"HDL","High-density-lipoproteïne","FLOAT","mmol/l",,"999 000|9999 000",547,75,0.06,3.1,,,,,"loinc:2085-9","Cholesterol in HDL [Mass/volume] in Serum or Plasma",3007070,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"K1","Potassium at visit1","FLOAT","mmol/l",,9999,555,67,2.5,6.9,,,,,"loinc:6298-4","Potassium [Moles/volume] in Blood",3005456,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"K12","Potassium at visit12","FLOAT","mmol/l",,9999,439,183,3.1,7,,,,,"loinc:6298-4","Potassium [Moles/volume] in Blood",3005456,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"K18","Potassium at visit18","FLOAT","mmol/l",,9999,403,219,3,6.8,,,,,"loinc:6298-4","Potassium [Moles/volume] in Blood",3005456,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"K3","Potassium at visit3","FLOAT","mmol/l",,9999,516,106,3,6.7,,,,,"loinc:6298-4","Potassium [Moles/volume] in Blood",3005456,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"K6","Potassium at visit6","FLOAT","mmol/l",,9999,483,139,2.9,6.7,,,,,"loinc:6298-4","Potassium [Moles/volume] in Blood",3005456,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"LDL","Low-density-lipoproteïne","FLOAT","mmol/l",,"999 000|9999 000",523,99,0.25,5.9,,,,,"loinc:22748-8","Cholesterol in LDL [Moles/volume] in Serum or Plasma",3001308,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Na12","Sodium at visit12","FLOAT","mmol/l",,9999,443,179,125,255,,,,,"loinc:2947-0","Sodium [Moles/volume] in Blood",3000285,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Na18","Sodium at visit18","FLOAT","mmol/l",,9999,406,216,125,255,,,,,"loinc:2947-0","Sodium [Moles/volume] in Blood",3000285,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Na6","Sodium at visit6","FLOAT","mmol/l",,9999,464,158,127,255,,,,,"loinc:2947-0","Sodium [Moles/volume] in Blood",3000285,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"Potassium","potassium at baseline","FLOAT","mmol/l",,"999 0 | 9999 0",622,0,2.7,6.6,,,,,"loinc:6298-4","Potassium [Moles/volume] in Blood",3005456,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Sodium","sodium at baseline","FLOAT","mmol/l",,"999|9999 ",622,0,117,255,,,,,"loinc:2947-0","Sodium [Moles/volume] in Blood",3000285,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Triglyc","triglyceride at baseline","FLOAT","mmol/l",,"999.00|9999.00",555,67,0.06,7.75,,,,,"loinc:14927-8","Triglyceride [Moles/volume] in Serum or Plasma",3025839,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Urea_BL","blood Urea at baseline","FLOAT","mmol/l",,,515,107,3.299999952,45.40000153,,,,,"loinc:22664-7","Urea [Moles/volume] in Serum or Plasma",3020779,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Urea_V1","blood Urea at visit1","FLOAT","mmol/l",,,452,170,2.799999952,56.79999924,,,,,"loinc:22664-7","Urea [Moles/volume] in Serum or Plasma",3020779,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 1",4081745,"follow-up 1 month","snomed:183623000"
"Urea_V12","blood Urea at visit12","FLOAT","mmol/l",,,376,246,2.799999952,52.79999924,,,,,"loinc:22664-7","Urea [Moles/volume] in Serum or Plasma",3020779,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Urea_V18","blood Urea at visit18","FLOAT","mmol/l",,,345,277,2.5,40.09999847,,,,,"loinc:22664-7","Urea [Moles/volume] in Serum or Plasma",3020779,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Urea_V3","blood Urea at visit3","FLOAT","mmol/l",,,441,181,2.299999952,52.29999924,,,,,"loinc:22664-7","Urea [Moles/volume] in Serum or Plasma",3020779,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 3",44789369,"follow-up 3 months","snomed:200521000000107"
"Urea_V6","blood Urea at visit6","FLOAT","mmol/l",,,426,196,2.5,62.09999847,,,,,"loinc:22664-7","Urea [Moles/volume] in Serum or Plasma",3020779,,,,"millimole per liter","ucum:mmol/L",8753,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"Ec","erythocytes at baseline","FLOAT","10^6/ml",,"999,0 | 9999,0",617,5,2.3,6.4,,,,,"loinc:26453-1","Erythrocytes [#/volume] in Blood",3026361,,,,"million per milliliter","ucum:10*6/mL",8816,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Ec12","erythocytes at visit12","FLOAT","10^6/ml",,9999,434,188,2.79,6.5,,,,,"loinc:26453-1","Erythrocytes [#/volume] in Blood",3026361,,,,"million per milliliter","ucum:10*6/mL",8816,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Ec18","erythocytes at visit18","FLOAT","10^6/ml",,9999,396,226,2.9,6.5,,,,,"loinc:26453-1","Erythrocytes [#/volume] in Blood",3026361,,,,"million per milliliter","ucum:10*6/mL",8816,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Ec6","erythocytes at visit6","FLOAT","10^6/ml",,9999,430,192,2.44,5.7,,,,,"loinc:26453-1","Erythrocytes [#/volume] in Blood",3026361,,,,"million per milliliter","ucum:10*6/mL",8816,"Measurement","month 6",4103967,"follow-up 6 months","snomed:300042001"
"AccAorta","Acc Aortaat baseline","INT","ms",,,425,197,4,960,,,,,"loinc:17981-2","Aortic valve Acceleration by US.doppler",3023721,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"AccAorta_12","Acc Aorta at visit12","INT","ms",,,,,,,,,,,"loinc:17981-2","Aortic valve Acceleration by US.doppler",3023721,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"AccAorta_18","Acc Aorta at visit18","INT","ms",,,,,,,,,,,"loinc:17981-2","Aortic valve Acceleration by US.doppler",3023721,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"DT","decelleration time at baseline","INT","ms",,0,461,161,38,1008,,,,,"loinc:78191-4","Mitral valve E-wave deceleration time by US.doppler",21492073,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"DT_12","decelleration time at visit12","INT","ms",,0,,,,,,,,,"loinc:78191-4","Mitral valve E-wave deceleration time by US.doppler",21492073,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"DT_18","decelleration time at visit18","INT","ms",,0,,,,,,,,,"loinc:78191-4","Mitral valve E-wave deceleration time by US.doppler",21492073,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Duur_P_II","duration of P-wave in lead II at baseline","INT","ms",,,383,239,0,160,,,,,"loinc:9905-1","P wave duration in lead II",3023622,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"Duur_P_II_12","duration of P-wave in lead II at visit12","INT","ms",,,293,329,0,160,,,,,"loinc:9905-1","P wave duration in lead II",3023622,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"Duur_P_II_18","duration of P-wave in lead II at visit18","INT","ms",,,261,361,0,160,,,,,"loinc:9905-1","P wave duration in lead II",3023622,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"ETAorta","Ejection time Aorta at baseline","INT","ms",,,431,191,11,392,,,,,"Loinc:18041-4","Aortic valve Ejection time by US.doppler",3015022,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"ETAorta_12","Ejection time Aorta at visit12","INT","ms",,,,,,,,,,,"Loinc:18041-4","Aortic valve Ejection time by US.doppler",3015022,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"ETAorta_18","Ejection time Aorta at visit18","INT","ms",,,,,,,,,,,"Loinc:18041-4","Aortic valve Ejection time by US.doppler",3015022,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"IVRT","intraventricular relaxation time at baseline","INT","ms",,0,265,357,11,292,,,,,"loinc:80015-1","Left ventricular Isovolumic relaxation time by US.tissue doppler",21494158,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
"IVRT_12","intraventricular relaxation time at visit12","INT","ms",,0,,,,,,,,,"loinc:80015-1","Left ventricular Isovolumic relaxation time by US.tissue doppler",21494158,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 12",4081746,"follow-up 1 year","snomed:183627004"
"IVRT_18","intraventricular relaxation time at visit18","INT","ms",,0,,,,,,,,,"loinc:80015-1","Left ventricular Isovolumic relaxation time by US.tissue doppler",21494158,"Echocardiography","snomed:40701008",4230911,"millisecond","ucum:ms",9593,"Measurement","month 18",44789050,"follow-up 18 months","snomed:199591000000102"
"Pbreedte_V1","P-wave width in lead V1 at baseline","FLOAT","ms",,,384,238,0,4.5,,,,,"loinc:9904-4","P wave duration in lead I",3009784,"Electrocardiogram finding","Snomed:301120008",4117134,"millisecond","ucum:ms",9593,"Measurement","month 0/ baseline",40766819,"Baseline time","loinc:64103-5"
