"VARIABLENAME","VARIABLELABEL","VARTYPE","UNITS","CATEGORICAL","MISSING","COUNT","NA","MIN","MAX","Formula","categorical value concept code","categorical value concept name","categorical value omop id","variable concept code","variable concept name","variable omop id","additional context concept name","additional context concept code","additional context omop id","unit concept name","unit concept code","unit omop id","domain","visits","visit omop id","visit concept name","visit concept code"
"f10_ALTACE","other ACE-inhibitor at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C09AA","""ACE inhibitors, plain""",21601784,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ALTANO","Other ECG abnormality at 3 year follow up","INT",,"0 = No | 1 = Yes",,4268,2511,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","loinc:LA24621-7","Abnormal ECG",36311174,,,,,,,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ALTDIU","Other diuretics at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C03","DIURETICS",21601461,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ALTROARI","Other antiarrhythmic agent at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C01B","ANTIARRHYTHMICS, CLASS I AND III",21600248,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ALTROBB","Other beta blocker at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C07A","BETA BLOCKING AGENTS",21601665,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ALTROCA","Other calcium antagonist at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C08C","SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS",21601745,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ALTRODIL","Other vasodilator at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:372787008","Vasodilator",4158258,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_AMIODAR","Amiodarone at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:703","Amiodarone",1309944,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_AMLOD","Amlodipine at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:17767","Amlodipine",1332418,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ANTIAGGR","Other antiaggregants at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:840595002","Platelet aggregation inhibitor therapy",3655005,"Other","snomed:74964007",9177,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ANTICOAG","Oral anticoagulants at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:B01A","ANTITHROMBOTIC AGENTS",21600961,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ANTIDEPR","Antidepressants at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:N06A","antidepressants",21604686,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ASA","Acetylsalicylic acid at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:1191","Aspirin",1112807,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_AST","AST (U/L) at 3 year follow up","FLOAT","U/L",,,4091,2884,5,289,,,,,"loinc:1920-8","Aspartate aminotransferase [Enzymatic activity/volume] in Serum or Plasma",3013721,,,,"unit per liter","ucum:[U]/L",8645,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ATENO","Atenolol at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:1202","Atenolol",1314002,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_BBRANCA","Bundle branch block at 3 year follow up","INT",,"0 = No | 1 = Yes",,4268,2511,0,1,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","snomed:6374002","Bundle branch block",313791,,,,,,,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_BENZOD","Benzodiazepine at 3 year follow-up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:N05BA","Benzodiazepine derivatives",21604565,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_BILIRUB","Bilirubine (mg/dl) at 3 year follow up","FLOAT","mg/dl",,,3892,3083,0.09,13.4,,,,,"loinc:1975-2","bilirubin.total [mass/volume] in serum or plasma",3024128,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_BIRRA","Beer (if alcohol YES) at 3 year follow up","INT",,"2 = NO | 3 = sometimes | 4 = 1-2 glasses a day | 5 = 3-4 glasses a day | 6 = 5+ glasses a day",1,3184,3791,2,6,,"LOINC:LA32-8| LOINC:LA10082-8| LOINC:LA26462-4| SNOMED:396112008| loinc:LA13858-8","No| sometimes| 1 or 2 times per day|  Three to four times a day| 5 or more times per day","45878245| 45882528| 42530681| 4244842| 45882530","snomed:53410008","Beer",4201587,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_BISOPRO","Bisoprolol at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:19484","Bisoprolol",1338005,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_BURRO","Butter at 3 year follow up","INT",,"2 = never | 3 = sometimes | 4 = frequently | 5 = on a regular basis",1,4685,2290,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA6482-9| SNOMED:307430002","Never| sometimes| frequently| regular frequency","45876662| 45882528| 45883983| 4146463","snomed:226888007","Butter",4024776,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_CAFFE","Coffee at 3 year follow up","INT",,"2 = never | 3 = 1-2 cups a day | 4 = 3-4 cups a day | 5 = 5+ cups a day",1,4685,2290,2,5,,"SNOMED:444841000124107| SNOMED:396107007| SNOMED:396112008| loinc:LA13858-8","Never| One to two times a day| Three to four times a day| 5 or more times per day","763692| 4245244| 4244842| 45882530","snomed:29263009","Coffee",4162308,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_CAPTO","Captopril at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:1998","Captopril",1340128,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_CARVE","Carvedilol at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:20352","Carvedilol",1346823,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_CHEESE","Cheese at 3 year follow up","INT",,"2 = never | 3 =2-3 times a week | 4 = once a day | 5= >1 times a day",1,4685,2290,2,5,,"SNOMED:444841000124107| LOINC:LA26463-2| LOINC:LA13897-6| SNOMED:1411000175107","Never| 2 or 3 times per week| once a day| more than once a day","763692| 42531019| 45876378| 761069","snomed:102264005","Cheese",4008485,,,,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_CKTOT","CK total (U/L) at 3 year follow up","FLOAT","U/L",,,3865,3110,7,1606,,,,,"loinc:2157-6","creatine kinase [enzymatic activity/volume] in serum or plasma",3007220,,,,"unit per liter","ucum:[U]/L",8645,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_COLEHDL","Cholesterol HDL (mg/dl) at 3 year follow up","FLOAT","mg/dl",,,4037,2938,13,151,,,,,"loinc:2085-9","Cholesterol in HDL [Mass/volume] in Serum or Plasma",3007070,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_COLELDL","Cholesterol LDL (mg/dl) at 3 year follow up","FLOAT","mg/dl",,,3746,3229,5,308,,,,,"loinc:2089-1","Cholesterol in LDL [Mass/volume] in Serum or Plasma",3028437,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_COLETOT","Total Cholesterol (mg/dl) at 3 year follow up","FLOAT","mg/dl",,,4114,2861,69,398,,,,,"loinc:2093-3","Cholesterol [Mass/volume] in Serum or Plasma",3027114,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_CREATIN","Serum creatinine (mg/dl) at 3 year follow up","FLOAT","mg/dl",,,4104,2871,0.31,10.71,,,,,"loinc:2160-0","creatinine [mass/volume] in serum or plasma",3016723,,,,"milligram per deciliter","ucum:mg/dL",8840,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DALTACE","Dose other ACE-inhibitor (mg) at 3 year follow up","FLOAT","mg",,,379,6596,1,150,,,,,"atc:C09AA","""ACE inhibitors, plain""",21601784,"Dosage|Other","snomed:260911001|snomed:74964007","4118853|9177","milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DATAECG","ECG date at 3 year follow up","DATETIME","dd-mm-yyyy",,,4268,2511,07/25/05,02/04/08,,,,,"loinc:LP149975-7","ECG",1011679,"Date of procedure","snomed:439272007",4232096,,,,"Observation_period","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DATALAB","Date of laboratory exam at 3 year follow up","DATETIME","dd-mm-yyyy",,,4176,2799,04/16/04,02/04/08,,,,,"snomed:281271004","Date sample received in laboratory",4084758,,,,,,,"Observation_period","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DATENO","Dose Atenolol (mg) at 3 year follow up","FLOAT","mg",,,63,6912,12.5,200,,,,,"rxnorm:1202","Atenolol",1314002,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DBISOPRO","Dose Bisoprolol (mg) at 3 year follow up","FLOAT","mg",,,748,6227,0.62,18.75,,,,,"rxnorm:19484","Bisoprolol",1338005,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DCAPTO","Dose Captopril (mg) at 3 year follow up","FLOAT","mg",,,117,6858,5,200,,,,,"rxnorm:1998","Captopril",1340128,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DCARVE","Dose Carvedilol (mg) at 3 year follow up","FLOAT","mg",,,2628,4347,0.625,100,,,,,"rxnorm:20352","Carvedilol",1346823,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DEBMUSCO","Muscle weakness at 3 year follow up","INT",,"2 = never | 3 = sometimes | 4 = often | 5 = always",1,4541,2434,2,5,,"LOINC:LA6270-8| LOINC:LA10082-8| LOINC:LA10044-8| LOINC:LA9933-8","Never| sometimes| often| always","45876662| 45882528| 45884455| 45882536","snomed:26544005","Muscle weakness",79908,,,,,,,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DENALA","Dose Enalapril (mg) at 3 year follow up","FLOAT","mg",,,1161,5814,2,40,,,,,"rxnorm:3827","Enalapril",1341927,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DESALTAC","Description other ACE-inhibitor at 3 year follow up","STR",,,,379,6596,,,,,,,"atc:C09AA","""ACE inhibitors, plain""",21601784,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DESALTAR","Description other antiarrhythmic agent at 3 year follow up","STR",,,,39,6936,,,,,,,"atc:C01B","ANTIARRHYTHMICS, CLASS I AND III",21600248,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DESALTBB","Description Other beta blocker at 3 year follow up","STR",,,,61,6914,,,,,,,"atc:C07A","BETA BLOCKING AGENTS",21601665,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DESALTCA","Description other calcium antagonist at 3 year follow up","STR",,,,94,6881,,,,,,,"atc:C08C","SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS",21601745,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DESALTRD","Description other vasodilator at 3 year follow up","STR",,,,115,6860,,,,,,,"snomed:372787008","Vasodilator",4158258,"Description|Other","loinc:LP6800-9|snomed:74964007","1029623|9177",,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DESCANO","Description of other ECG abnormality at 3 year follow up","STR",,,,1177,5798,,,,,,,"loinc:LA24621-7","Abnormal ECG",36311174,"Description","loinc:LP6800-9",1029623,,,,"Observation","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DESCOPEN","Open labeled statins: description at 3 year follow up","STR",,,,1307,5668,,,,,,,"atc:C10AA","hmg-coa reductase inhibitor",21601855,"Description","loinc:LP6800-9",1029623,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DFUROSEM","Dose Furosemide (mg) at 3 year follow up","FLOAT","mg",,,3652,3323,3,1000,,,,,"rxnorm:4603","Furosemide",956874,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DIGITALE","Digitalis at 3 year follow up","INT",,"2=No | 3=Yes",1,4809,2166,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:C01AA","Digitalis glycosides",21601240,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DILTI","Diltiazem at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:3443","Diltiazem",1328165,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DLISINO","Dose Lisinopril (mg) at 3 year follow up","FLOAT","mg",,,5341,1634,0,40,,,,,"rxnorm:29046","Lisonorpil",1308216,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DMETO","Dose Metoprolol (mg) at 3 year follow up","FLOAT","mg",,,122,6853,12.5,200,,,,,"rxnorm:6918","Metoprolol",1307046,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DOSALTBB","Dose Other beta blocker (mg) at 3 year follow up","FLOAT","mg",,,61,6914,1.25,320,,,,,"atc:C07A","BETA BLOCKING AGENTS",21601665,"Dosage|Other","snomed:260911001|snomed:74964007","4118853|9177","milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DRAMIP","Dose Ramipril (mg) at 3 year follow up","FLOAT","mg",,,1360,5615,1.2,20,,,,,"rxnorm:35296","Ramipril",1334456,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DSPIRONO","Dose Spironolactone (mg) at 3 year follow up","FLOAT","mg",,,1888,5087,7,200,,,,,"rxnorm:9997","Spironolactone",970250,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DTRAND","Dose Trandolapril (mg) at 3 year follow up","FLOAT","mg",,,9,6966,2,6,,,,,"rxnorm:38454","Trandolapril",1342439,"Dosage","snomed:260911001",4118853,"milligram","ucum:mg",8576,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_DURQRS","QRS length (msec) at 3 year follow up","INT","msec",,,4259,2520,30,270,,,,,"snomed:39632005","QRS interval",4218048,,,,"millisecond","ucum:ms",9593,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_EDEMPERI","Peripheral edema severity at 3 year follow up","INT",,"2 = no | 3 = only ankles | 4 = until knee | 5 = above",1,4566,2409,2,5,,"LOINC:LA32-8| snomed:26237000| snomed:102575008|snomed:102573001","No|ankle edema|Edema of knee|Edema of thigh","45878245|4094513|4010012|4010011","snomed:423484008","Grade of edema",4313204,,,,,,,"measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_EMATOCRI","Hematocrit (%) at 3 year follow up","FLOAT",,,,4120,2855,16,59,,,,,"loinc:20570-8","Hematocrit [Volume Fraction] of Blood",3009542,,,,,,,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_EMOGLOB","Hemoglobin (g/dl) at 3 year follow up","FLOAT","g/dL",,,4125,2850,6,19,,,,,"loinc:718-7","Hemoglobin [Mass/volume] in Blood",3000963,,,,"gram per deciliter","ucum:g/dL",8713,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_ENALA","Enalapril at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:3827","Enalapril",1341927,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_FANS","Non-steroidal anti-inflammatory agent (FANS) at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","atc:M01A","ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS, NON-STEROIDS",21603933,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_FC","Heart rate (bpm) at 3 year follow up","FLOAT","beats/min",,,4408,2567,35,140,,,,,"loinc:8867-4","Heart rate",3027018,,,,"Counts per minute","ucum:{counts}/min",8483,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_FCECG","Heart rate (ECG) (bpm) at 3 year follow up","FLOAT","beats/min",,,4265,2514,35,155,,,,,"loinc:8867-4","Heart rate",3027018,"ECG finding","snomed:271921002",4156045,"Counts per minute","ucum:{counts}/min",8483,"Measurement","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
"f10_FELOD","Felodipine at 3 year follow up","INT",,"2=No | 3=Yes",1,4808,2167,2,3,,"LOINC:LA32-8| LOINC:LA33-6","No| Yes","45878245| 45877994","rxnorm:4316","Felodipine",1353776,,,,,,,"Drug_Exposure","Visit10/36months",2000000004,"follow-up 3 years","icare:icv2000000004"
